id,weight,originHubId,destinationHubId,priority
PKG-004897,437.21,WH-055,WH-050,STANDARD
PKG-004898,406.87,WH-080,WH-043,STANDARD
PKG-004899,180.50,wh-001,WH-017,URGENT
PKG-004900,223.84,WH-007,WH-009,URGENT
PKG-004901,null,WH-056,WH-018,STANDARD
PKG-004902,114.55,WH-045,WH-022, URGENT 
PKG-004903,496.48,WH-085,WH-017,LOW
PKG-004904,314.84,WH-097,WH-015,standard
PKG-004905, 420.40388540932486 ,WH-001,WH-028
PKG-004906,143.02, WH-023 ,WH-019,LOW
 PKG-004907 ,105.00,WH-021,WH-033,LOW
PKG-004908,249.55,WH-053,WH-057,LOW
PKG-004909,339.81, WH-070 ,WH-082,URGENT
PKG-004910,426.83747650508224kg,WH-016,WH-021,STANDARD
PKG-004911,375.18,WH-002,WH-045,URGENT
pkg-004912,265.99,WH-028,WH-015,LOW
PKG-004913,381.73,WH-087,WH-044,URGENT
pkg-004914,45.79,WH-039,WH-006, URGENT 
PKG-004915,458.87,WH-078,WH-046,STANDARD
PKG-004916,399.76,WH-026,WH-013,LOW
PKG-004917,423.34,WH-006,WH-015,STANDARD
PKG-004918,92.77,WH-015,WH-085,STANDARD
PKG-004919,145.44,WH-057,WH-095, LOW 
PKG-004920,56.69,WH-026,WH-010,LOW
PKG-004921,422.71,WH-018,WH-100,STANDARD
PKG-004922,408.80,WH-023,WH-043,STANDARD
PKG-004923,438.62,WH-017,wh-032,STANDARD
 PKG-004924 ,N/A,WH-007,WH-071,STANDARD
PKG-004925,189.24,WH-005,WH-081,STANDARD
PKG-004926,492.61,WH-013,WH-041,LOW
PKG-004927,377.28,WH-014,WH-049,STANDARD
PKG-004928,496.17,WH-089,WH-056, URGENT 
PKG-004929,84.43,WH-007,WH-087
pkg-004930,314.44,WH-032,WH-059,low
PKG-004931,,WH-005,WH-088,STANDARD
PKG-004932,204.29,wh-079,WH-086,URGENT
PKG-004933,412.81,WH-016,WH-091,URGENT
PKG-004934,266.07,WH-065,WH-097,LOW
PKG-004935,321.84,wh-030,WH-091,LOW
PKG-004936,446.53,WH-051,WH-030,URGENT
PKG-004937,395.42,WH-074,WH-067,LOW
PKG-004938,179.86,WH-093,WH-078,low
PKG-004939,107.20,WH-023,wh-095,STANDARD
PKG-004940,199.45,WH-022,WH-020,STANDARD
PKG-004941,null,WH-095,WH-097, LOW 
PKG-004942,198.83399282464393kg,WH-067,WH-098,LOW
PKG-004943,116.85,WH-009,WH-072,standard
PKG-004944,54.98, WH-016 ,WH-079,LOW
PKG-004945,N/A,wh-015,WH-083,VIP
PKG-004946,319.98,WH-068,WH-050,LOW
PKG-004947,462.41,WH-096,WH-028,CRITICAL
PKG-004948,319.91,WH-086,wh-011,URGENT
PKG-004949,188.78,WH-076,WH-040,STANDARD
PKG-004950,49.22,,WH-074,URGENT
PKG-004951,497.51,WH-087,WH-095,STANDARD
PKG-004952,146.48,WH-034,WH-015,LOW
PKG-004953,423.27,WH-046,WH-010,low
PKG-004954,447.40,WH-059,WH-017,URGENT
PKG-004955,73.04,WH-082,WH-036,URGENT
PKG-004956,23.14,WH-096,WH-076,STANDARD
PKG-004957,75.24,WH-026,,LOW
PKG-004958,409.70,WH-024,WH-091,LOW
PKG-004959,367.05,WH-062,,URGENT
 PKG-004960 ,,WH-100,WH-030,STANDARD
PKG-004961,398.56,wh-052,WH-036,URGENT
PKG-004962,269.20,WH-024,WH-018,STANDARD
PKG-004963,112.78,WH-058,WH-006, STANDARD 
PKG-004964,496.81,WH-031,WH-055,LOW
PKG-004965,N/A,WH-036,WH-007,LOW
PKG-004966,408.46,WH-059,WH-069,LOW
PKG-004967,476.37,WH-098,WH-031,STANDARD
PKG-004968,50.27,wh-067,WH-059,STANDARD
PKG-004969,109.50,WH-002,WH-044,STANDARD
PKG-004970,373.35,WH-040,WH-100
PKG-004971,338.92,WH-071,WH-087,STANDARD
PKG-004972,141.14,WH-050,WH-098,URGENT,
PKG-004973,348.68,WH-035,WH-099, STANDARD 
PKG-004974,332.09,WH-096,WH-085,LOW
PKG-004975,372.17,,WH-075,LOW
PKG-004976,435.58,WH-064,WH-093, URGENT 

PKG-004977,270.28,WH-041,WH-048,LOW
PKG-004978,323.19,WH-082,WH-022,low
PKG-004979,284.40,WH-030,WH-059,STANDARD
PKG-004980,54.91,WH-018,WH-002,standard
PKG-004981,402.4489981316803kg,wh-082,wh-026,STANDARD
PKG-004982,106.75,WH-078,WH-028,LOW
 PKG-004983 ,266.32,WH-042,WH-015,STANDARD
PKG-004984,80.26,WH-068, WH-028 ,LOW
PKG-004985,151.59,WH-009,WH-035,STANDARD
PKG-004986,401.19,WH-093,WH-097,LOW
PKG-004987,481.15,WH-079,WH-069,URGENT
PKG-004988,153.28,WH-027,WH-054, STANDARD 
PKG-004989,N/A,WH-032, WH-028 ,URGENT
PKG-004990,92.61,,,URGENT
PKG-004991, 107.40540837894207 ,WH-081,WH-029,STANDARD
PKG-004992,95.39,WH-071,WH-008,URGENT
PKG-004993,179.48,WH-032,WH-042,STANDARD
 PKG-004994 ,84.73,WH-004,WH-069, STANDARD 
PKG-004995,425.84,WH-049,WH-021,LOW
PKG-004996,404.22,WH-025,WH-048,low
PKG-004997,278.96,WH-057,WH-054,LOW
PKG-004998,271.49,WH-098,WH-073,URGENT
PKG-004999,84.34,WH-026,WH-074,STANDARD
PKG-005000,9.04,WH-004,WH-001,STANDARD
PKG-005001,44.62,WH-011,WH-042,STANDARD
PKG-005002, 344.39008458804636 ,WH-070,WH-084,LOW
PKG-005003,68.51,WH-010,WH-037,URGENT
pkg-005004,304.34,WH-086,WH-045, STANDARD 
PKG-005005,,WH-006,WH-043,URGENT
PKG-005006,420.07,WH-073,WH-055,CRITICAL
PKG-005007,147.24,WH-052, WH-044 ,URGENT
PKG-005008,404.81,WH-091,WH-100,LOW
PKG-005009,336.05,WH-032,WH-028,LOW
PKG-005010,370.99,WH-011,WH-061,STANDARD
PKG-005011,437.42,WH-078,WH-067,low
PKG-005012,253.31,WH-028,WH-094,low
PKG-005013,330.09,WH-006,WH-098,NONE
PKG-005014,358.90,WH-005,WH-033,LOW
 PKG-005015 ,20.55,WH-057,WH-017,URGENT
,43.40,WH-013,,URGENT
,368.64,WH-090,WH-081,CRITICAL
PKG-005018,259.88,WH-028,WH-057,URGENT
PKG-005019,313.38,WH-022,wh-056,URGENT
PKG-005020,41.36,WH-063,WH-005,LOW
, 131.50684956401975 ,WH-083,wh-003,STANDARD
PKG-005022,384.79,WH-027,WH-037,URGENT
PKG-005023,38.93, WH-087 ,WH-093,STANDARD
PKG-005024,111.50,WH-068,WH-017,standard
,40.07,WH-042,WH-073,STANDARD
PKG-005026,168.29,WH-007, WH-025 ,URGENT
PKG-005027,457.48,WH-089,WH-011,URGENT
PKG-005028,30.59,wh-087, WH-050 ,STANDARD
 PKG-005029 ,74.71,WH-063,WH-097,STANDARD
PKG-005030,201.29,WH-084,WH-080,URGENT
PKG-005031,255.04,WH-087,WH-080,STANDARD
PKG-005032,350.31,WH-052,WH-089,LOW
PKG-005033,475.82, WH-032 ,WH-039,URGENT
PKG-005034,22.13,WH-044,WH-025,STANDARD
PKG-005035,null, WH-014 ,WH-071,LOW
PKG-005036,43.74,WH-065,wh-099,LOW
PKG-005037,447.50,wh-015,WH-099, LOW 
PKG-005038,27.18,WH-072,WH-090, LOW 
pkg-005039,192.77,WH-085,WH-071,LOW
PKG-005040,417.56,WH-024,,LOW
PKG-005041,125.64,WH-048,WH-060, URGENT 
PKG-005042,247.02,WH-047,WH-038,LOW
PKG-005043,67.79,WH-067,WH-011,LOW
PKG-005044,52.99,WH-091,WH-077,URGENT
PKG-005045,212.27,WH-048,WH-099,STANDARD
PKG-005046,null,WH-044,WH-083,LOW
PKG-005047,114.02,WH-078,WH-020,STANDARD
PKG-005048,478.60,WH-093,WH-029,urgent
pkg-005049,453.66,WH-090,WH-033,URGENT
PKG-005050,299.43,WH-002,WH-056, URGENT 
PKG-005051,269.86,WH-037,,STANDARD
PKG-005052,111.15,WH-026,WH-045,URGENT
 PKG-005053 ,168.95,WH-064,WH-078,URGENT
PKG-005054,29.90,WH-018,wh-068,STANDARD
PKG-005055,42.67,WH-060,WH-034,STANDARD
PKG-005056,448.07,WH-084,WH-074,STANDARD
 PKG-005057 ,224.28,WH-087,WH-070, LOW 
PKG-005058,293.47,WH-071,WH-080,URGENT
PKG-005059,28.77,WH-064,WH-009,STANDARD
PKG-005060,0.68,WH-098,WH-049,STANDARD
PKG-005061,46.39,WH-060,WH-006,standard
PKG-005062,5.50,WH-029,WH-057,STANDARD
PKG-005063,372.31,WH-037, WH-066 ,URGENT
PKG-005064,71.40,WH-010,wh-011,STANDARD
PKG-005065,9.09,WH-079,WH-064,URGENT
PKG-005066,273.32,WH-043,WH-051,URGENT
PKG-005067,69.85,WH-072,WH-094,
PKG-005068, 118.98932750954187 ,WH-044,WH-077,LOW
PKG-005069,448.09,WH-018,WH-006,STANDARD
PKG-005070,388.62,WH-013,WH-027,STANDARD
PKG-005071,400.16, WH-056 , WH-039 ,URGENT
PKG-005072,3.06,WH-087,,STANDARD
PKG-005073,377.52,WH-038,WH-041,LOW
PKG-005074,135.57,WH-041,WH-098,STANDARD
PKG-005075,120.34,WH-048,wh-070,STANDARD
PKG-005076,353.79, WH-054 ,WH-038, LOW 
PKG-005077, 236.0278574001166 ,WH-083,WH-078,STANDARD
PKG-005078,285.02,WH-051,WH-078,LOW
PKG-005079,167.23,WH-005,WH-085,LOW
PKG-005080,430.92,wh-038,WH-064,URGENT
PKG-005081,44.45,WH-024, WH-069 ,URGENT
PKG-005082,33.23, WH-065 ,WH-002,URGENT
PKG-005083,132.98,WH-033,WH-060,URGENT
PKG-005084,302.49,WH-098,WH-084,URGENT
PKG-005085,131.96,WH-020,WH-014,LOW
PKG-005086,113.57,WH-085,WH-069,
PKG-005087,338.03,WH-089,WH-088,STANDARD
PKG-005088,162.81,WH-063,WH-033,URGENT
PKG-005089,315.01,WH-020,WH-061,LOW
PKG-005090,171.09,WH-041, WH-028 ,LOW
PKG-005091,244.18,wh-019,,VIP
 PKG-005092 ,42.47,WH-021, WH-066 ,STANDARD
PKG-005093,7.90,WH-057,WH-007,URGENT
pkg-005094,373.02, WH-086 ,WH-048,URGENT
PKG-005095,181.20,WH-081,WH-076,URGENT
PKG-005096,378.02,WH-057,WH-004,LOW
PKG-005097,468.63,WH-008,WH-088, URGENT 
PKG-005098,85.26,WH-043,WH-086,URGENT
PKG-005099,176.61,WH-090,WH-067,STANDARD
PKG-005100,46.98,WH-015,WH-086,LOW
PKG-005101,268.52,WH-059,WH-027,standard
PKG-005102,499.26,WH-100,WH-075,URGENT
PKG-005103,324.65,WH-034,WH-098,STANDARD

PKG-005104,344.46,WH-031,WH-090,URGENT
PKG-005105,23.54,WH-051,WH-035,URGENT
PKG-005106,263.50,WH-004,WH-023,URGENT
 PKG-005107 ,332.30,WH-047,WH-021,STANDARD
PKG-005108,56.32,WH-073,WH-076,URGENT
PKG-005109,10.82,WH-083,WH-037,urgent
PKG-005110,110.51,WH-098,WH-034, STANDARD 
PKG-005111,349.48,WH-009,WH-057,LOW
pkg-005112,468.51,WH-027,WH-075,LOW
PKG-005113,344.42,WH-018,wh-010,STANDARD
PKG-005114,159.49,WH-015, WH-044 ,STANDARD
PKG-005115,41.13,WH-097,WH-069,URGENT
PKG-005116,218.13,WH-093,WH-040,STANDARD
PKG-005117,286.22,WH-089,WH-040,URGENT
PKG-005118, 207.7901309465674 ,WH-020,WH-008,URGENT,
PKG-005119,,WH-093,WH-024,STANDARD
PKG-005120,246.72,WH-056,wh-086,STANDARD
pkg-005121,255.65,WH-029,WH-050,CRITICAL
PKG-005122,356.83,WH-097,WH-047,LOW
PKG-005123,17.12,WH-068,WH-042,STANDARD
PKG-005124,239.37,WH-079,WH-008,URGENT
PKG-005125,433.93,WH-020,WH-024,LOW
PKG-005126,169.07,WH-068,WH-062,STANDARD
pkg-005127,68.74,WH-089,wh-080,LOW
PKG-005128,89.83,WH-076,WH-073,
PKG-005129,39.75,WH-029,WH-010,STANDARD
PKG-005130,363.47,WH-039,WH-057,STANDARD
PKG-005131,42.59,WH-044,WH-057,STANDARD
PKG-005132,175.67,WH-058,WH-080,STANDARD
PKG-005133,14.82,WH-041,WH-097,STANDARD
PKG-005134,151.78,WH-055,WH-032,LOW
PKG-005135,74.12,WH-002,WH-005,LOW
 PKG-005136 ,433.25,,WH-034,STANDARD
pkg-005137,350.69,WH-091,WH-014,NONE
PKG-005138,206.95,WH-099,WH-024, STANDARD 
PKG-005139,233.82,WH-020,WH-097,URGENT
PKG-005140,216.12,WH-077, WH-067 ,URGENT,
PKG-005141,,WH-059,WH-062,LOW
PKG-005142,477.43,wh-088,WH-040,STANDARD
PKG-005143,314.67,WH-058,WH-084,STANDARD
PKG-005144,122.57,WH-063,WH-097,LOW
 PKG-005145 ,391.82,WH-018,WH-025,STANDARD
PKG-005146,314.35,WH-030,WH-001,VIP
PKG-005147,235.51,WH-022,WH-004,STANDARD
PKG-005148,487.68,WH-051,WH-011,STANDARD
PKG-005149,135.75,WH-086,WH-091,LOW,
PKG-005150,387.03,WH-026,WH-056,LOW
PKG-005151,293.73795301214415kg,WH-085,WH-054,LOW
PKG-005152,329.85,WH-070,WH-041,STANDARD
pkg-005153,262.96,WH-056,WH-027,STANDARD
PKG-005154,121.54,wh-090,WH-049,LOW
PKG-005155,45.79,WH-093,WH-026,LOW
PKG-005156,391.04,WH-089,WH-098,LOW
PKG-005157,313.77,WH-077,wh-052,STANDARD
PKG-005158,291.85,WH-052,WH-051,STANDARD
PKG-005159,84.52,WH-022,WH-049,STANDARD
PKG-005160,416.95,WH-031,WH-029,LOW
PKG-005161,70.04,WH-068,WH-063,URGENT
PKG-005162,4.68,WH-011,WH-025,LOW
pkg-005163,76.44,WH-004, WH-059 ,URGENT
PKG-005164,63.73,WH-082,WH-015,URGENT,
PKG-005165,412.75,WH-076,WH-092,STANDARD
PKG-005166,354.84,WH-046,WH-039,STANDARD
PKG-005167,278.54,WH-069,WH-017,
PKG-005168,236.25,WH-007,wh-015,STANDARD
PKG-005169,66.98,WH-024,WH-059,CRITICAL

PKG-005170,70.05,WH-026,WH-065,NONE
PKG-005171,441.70, WH-096 ,WH-080,STANDARD
PKG-005172, 321.5870538317334 , WH-016 ,,LOW
PKG-005173,240.49,WH-021,WH-082,URGENT
PKG-005174,3.70,WH-060,WH-082,STANDARD
PKG-005175,210.89,WH-086,WH-006,STANDARD
PKG-005176,386.45,WH-097,WH-086,STANDARD
PKG-005177, 200.71599609457732 ,WH-021,WH-031, STANDARD 
PKG-005178,265.11,WH-065,WH-100
pkg-005179,464.13,WH-047, WH-036 ,URGENT
PKG-005180,418.40,WH-071,WH-030,LOW
PKG-005181,103.91,WH-044,WH-017,STANDARD
PKG-005182,66.95,WH-030,WH-078,URGENT
PKG-005183,338.99,WH-003,WH-032,LOW
PKG-005184,191.74,WH-038,WH-096,STANDARD
PKG-005185,253.66,WH-059, WH-093 ,LOW
,492.99,wh-058, WH-005 ,VIP
PKG-005187,257.13,WH-060,WH-059,LOW
,447.41,WH-039,WH-059,standard
PKG-005189,434.78,WH-091,WH-010,STANDARD
PKG-005190,263.64,WH-005,WH-084,URGENT
PKG-005191,51.41,wh-077,WH-055,LOW
PKG-005192,435.80,WH-087,WH-062,URGENT
PKG-005193,389.89,WH-001,WH-091,LOW
PKG-005194,259.18,WH-008,WH-073,STANDARD
PKG-005195,274.11,WH-044,WH-082,LOW
 PKG-005196 ,107.11,WH-049,WH-045,URGENT
PKG-005197,4.39,wh-026,WH-084,low
PKG-005198,358.84,WH-091,WH-071,LOW
PKG-005199,148.54,WH-076,WH-084,STANDARD
PKG-005200,35.30,WH-029,WH-032,URGENT
PKG-005201,358.03,WH-041,WH-080,EXPRESS
PKG-005202,286.60,WH-090,WH-035,LOW
PKG-005203,231.16,WH-027,WH-029,URGENT
PKG-005204,40.29,WH-037,WH-098,VIP
PKG-005205,468.95,WH-066,WH-096,NONE
PKG-005206,464.16,WH-096,WH-069,LOW
PKG-005207,16.14, WH-002 ,WH-084,URGENT
PKG-005208,291.02,WH-001,WH-022,STANDARD
PKG-005209, 476.4769702543296 ,WH-020, WH-098 ,LOW
 PKG-005210 ,240.90,WH-005,WH-013,URGENT

PKG-005211,203.90,WH-039,WH-073,URGENT
PKG-005212,109.87,WH-052,WH-016,URGENT
PKG-005213,335.18,WH-095,WH-033,STANDARD
PKG-005214,456.46,WH-006,WH-069,STANDARD
PKG-005215,9.71,wh-039,WH-073,STANDARD
PKG-005216,382.29,WH-073,WH-030,
PKG-005217,455.87,WH-028,WH-054, URGENT 
PKG-005218,230.30,WH-088,WH-032, URGENT 
PKG-005219,102.33,WH-094,WH-019,LOW
PKG-005220,251.29, WH-071 ,WH-093, LOW 

PKG-005221,253.81,WH-078,WH-041,LOW
PKG-005222,N/A,wh-050,WH-053,low
PKG-005223,49.90, WH-068 ,WH-011,LOW
PKG-005224,147.82,WH-041,WH-003, URGENT 
PKG-005225,259.50,WH-067,WH-033,standard
PKG-005226,34.70,WH-091,WH-001,CRITICAL
PKG-005227,402.07,WH-086,WH-095,LOW
PKG-005228,130.02,WH-089,WH-009,URGENT
PKG-005229,183.74,WH-055,WH-094,urgent

PKG-005230,266.03,WH-046,WH-014,LOW
PKG-005231,19.53,WH-010,WH-031,LOW
PKG-005232,37.28,WH-027,WH-081,
PKG-005233, 2.6626794467942876 ,WH-065,WH-010,LOW
PKG-005234,394.38,WH-022,WH-006,URGENT
 PKG-005235 ,497.19,WH-062,WH-026,URGENT
 PKG-005236 ,275.079642230205kg,WH-072,wh-067,URGENT
PKG-005237,158.13,wh-031,WH-061,low
PKG-005238,386.20,WH-074,WH-083,URGENT
PKG-005239,N/A,wh-096,WH-031,STANDARD
PKG-005240,137.54,WH-002,WH-062,URGENT
PKG-005241,36.51,WH-092,wh-002,URGENT
PKG-005242,62.64,WH-053,WH-092,CRITICAL
 PKG-005243 ,0.51,WH-028,WH-051,STANDARD
PKG-005244,448.71,WH-057,WH-040,LOW
PKG-005245,11.43,WH-039,WH-035,URGENT
PKG-005246,163.21,WH-002,WH-073,URGENT
PKG-005247,3.02,WH-010,WH-048,standard
PKG-005248,52.03,WH-066,WH-006,URGENT
PKG-005249,383.88,WH-033,WH-031,STANDARD
PKG-005250,214.44,WH-044,WH-047,
PKG-005251,294.20,WH-005,WH-072,STANDARD
PKG-005252,364.39,WH-084,WH-008,URGENT
PKG-005253,330.89,WH-071,WH-082,URGENT
PKG-005254,392.69, WH-043 ,WH-004,URGENT
PKG-005255,172.47,WH-044,WH-002,LOW
PKG-005256,N/A,WH-013,WH-023,URGENT
PKG-005257,222.46,wh-039,WH-058,LOW
PKG-005258, 472.10138697711903 ,WH-035,WH-058, STANDARD 
PKG-005259,112.34,WH-097,WH-078,STANDARD
PKG-005260,123.70,WH-094,WH-033,LOW
PKG-005261,175.67,WH-036,WH-079,URGENT
PKG-005262,213.20,WH-060,WH-043,LOW
PKG-005263,377.20,WH-086,WH-092,LOW
PKG-005264,473.54,WH-006,WH-056,LOW
PKG-005265,454.81,WH-042,WH-054,URGENT
PKG-005266,440.97,WH-072,WH-054,LOW
PKG-005267,192.92,,WH-025,LOW
PKG-005268,463.93,WH-045,WH-042,LOW
PKG-005269,14.91,WH-055,WH-038,STANDARD
PKG-005270,379.15,WH-075,WH-080, URGENT 
PKG-005271,199.03,WH-027,WH-078,URGENT
PKG-005272,153.03,WH-001,WH-028,STANDARD
PKG-005273,220.41, WH-072 ,WH-056,LOW
PKG-005274,383.00,WH-056,WH-045,STANDARD
PKG-005275,471.32,WH-079, WH-063 ,URGENT
PKG-005276,194.35,WH-033,WH-099,LOW
PKG-005277,217.22,WH-016,WH-093,STANDARD
PKG-005278,258.54,WH-088,WH-004,URGENT
PKG-005279, 218.09815461313957 ,WH-074,WH-065,STANDARD
PKG-005280,376.36,WH-008,WH-068, URGENT 
PKG-005281,36.58,WH-041,wh-068,URGENT
PKG-005282,471.12,WH-075,WH-090,LOW
 PKG-005283 ,441.56,WH-072, WH-044 ,LOW
PKG-005284,260.79,WH-033,WH-018,standard
PKG-005285,365.81,WH-048,WH-010,URGENT
PKG-005286,335.99,WH-005,WH-002,URGENT
PKG-005287,142.49,WH-065,WH-069,URGENT
PKG-005288,483.74,WH-089,WH-067,STANDARD
PKG-005289,242.60,WH-002,wh-069,STANDARD
PKG-005290,317.55,WH-015, WH-073 ,STANDARD
PKG-005291,107.23,WH-022,WH-032,URGENT
 PKG-005292 ,135.08,WH-036,wh-071,LOW
PKG-005293,449.30,WH-073,WH-049,
PKG-005294,169.63,WH-054,WH-072,STANDARD
PKG-005295,322.54,WH-019,wh-033,LOW
PKG-005296,14.26,WH-055,WH-037,STANDARD
PKG-005297,2.10,WH-046,WH-060,STANDARD
PKG-005298,463.83,WH-082,WH-067,URGENT
PKG-005299,448.48,WH-016,WH-014,STANDARD
PKG-005300,339.00,WH-038, WH-100 , URGENT 
PKG-005301,385.25,WH-068,WH-073,STANDARD
PKG-005302,82.82,WH-088,WH-008,URGENT
PKG-005303,406.65,WH-026,WH-053,URGENT
PKG-005304,297.49, WH-070 , WH-079 ,LOW
PKG-005305,377.52,WH-057,WH-031,STANDARD
PKG-005306,310.69,WH-057,WH-021,URGENT
PKG-005307,472.08,WH-017,WH-067,EXPRESS
PKG-005308,252.11,WH-076,WH-034,STANDARD
PKG-005309,,WH-096,WH-026, STANDARD 
PKG-005310,132.92,WH-081,WH-087
PKG-005311,61.59,WH-071,WH-006,URGENT
PKG-005312,39.57, WH-082 ,wh-090,URGENT
PKG-005313,223.79,WH-062,WH-024,URGENT
PKG-005314,422.0229870263288kg,WH-086,WH-030, URGENT 
PKG-005315,325.58,WH-022,WH-066,LOW
PKG-005316,13.69,WH-076,WH-099,STANDARD
PKG-005317,398.19,WH-063,WH-085,URGENT
PKG-005318,208.91,WH-059,WH-074,LOW
PKG-005319,47.97,WH-019,WH-092,low
PKG-005320,85.79,WH-100,WH-008,LOW
PKG-005321,495.30,WH-084,WH-073,STANDARD
pkg-005322,178.70,wh-008,WH-064,STANDARD
PKG-005323,40.23,WH-092,WH-071,URGENT
PKG-005324,100.61,WH-013,WH-070,URGENT
PKG-005325,266.37,WH-015,WH-001,URGENT
PKG-005326,,wh-016,,STANDARD
PKG-005327,91.72,WH-005,WH-020,URGENT
PKG-005328,475.36,WH-100,WH-018,URGENT
PKG-005329,59.11,WH-007,WH-099,LOW
PKG-005330,127.77,WH-042,WH-073,LOW
pkg-005331,97.85,WH-024,WH-067,LOW
PKG-005332,325.46,WH-050,WH-073, URGENT 
PKG-005333,99.11,WH-039,WH-088,STANDARD
PKG-005334,205.89,WH-009,WH-072,URGENT
PKG-005335,466.47,WH-003,WH-045,URGENT
PKG-005336,355.26,WH-015,WH-021, LOW 
PKG-005337,194.36,WH-020,WH-046, STANDARD 
PKG-005338,161.90,WH-034,WH-015,URGENT
PKG-005339,481.70,wh-071,WH-028,urgent
PKG-005340,105.83,WH-088, WH-007 ,URGENT
PKG-005341,488.32,WH-073,WH-052,STANDARD
PKG-005342,497.12, WH-031 ,WH-037,urgent
PKG-005343,426.43,WH-005,WH-066, STANDARD 
PKG-005344,20.11,WH-012,WH-001,LOW
PKG-005345,494.34, WH-098 ,WH-004, STANDARD 
PKG-005346,248.5408394802897kg,WH-052,WH-095,URGENT
PKG-005347,150.26,WH-095,WH-090,LOW
pkg-005348,303.44,WH-010,WH-033,LOW
PKG-005349,487.31,WH-086,WH-035,URGENT
PKG-005350,158.87,WH-070, WH-078 ,standard
 PKG-005351 ,88.39,wh-083,WH-008,URGENT
PKG-005352,187.82,WH-060,WH-063,URGENT
PKG-005353,256.87,WH-075,WH-070,NONE
PKG-005354,152.67,WH-043,WH-082,LOW
PKG-005355,,WH-018,WH-011,CRITICAL,
PKG-005356,452.86,WH-033,WH-003,low
PKG-005357,90.88,WH-037,WH-100,LOW
PKG-005358,132.91,WH-087, WH-015 ,STANDARD
PKG-005359,439.66,WH-083,WH-059,LOW
PKG-005360,446.02,WH-036,WH-044
PKG-005361,298.21,wh-077,WH-016,LOW
PKG-005362,463.78,WH-010,WH-018,LOW
PKG-005363,409.62,WH-071,WH-008,LOW
PKG-005364,228.15,WH-090,WH-069,LOW
PKG-005365,N/A,WH-042, WH-008 ,LOW
PKG-005366,411.70,WH-045,WH-079,STANDARD
PKG-005367,160.72, WH-025 ,WH-073,STANDARD
PKG-005368,76.45,WH-041,WH-076,STANDARD
PKG-005369,387.79,WH-003,WH-014
PKG-005370,95.47,WH-096,,STANDARD
PKG-005371,155.60,WH-072,WH-089,URGENT
PKG-005372,394.43,WH-082,WH-085,STANDARD
PKG-005373,80.62,WH-077,WH-039,CRITICAL
PKG-005374,460.21,WH-037,WH-084,STANDARD
PKG-005375,362.89,WH-038,WH-066,LOW
PKG-005376,341.28,WH-091,WH-047,LOW
PKG-005377,271.63,WH-076,WH-067,URGENT
PKG-005378,263.95,WH-063,WH-042,URGENT
PKG-005379,82.37,WH-031, WH-054 ,urgent
pkg-005380,298.15,WH-034,WH-006,EXPRESS
PKG-005381,137.72,WH-034,WH-030,STANDARD
PKG-005382,352.78,WH-039,WH-005,URGENT
pkg-005383,137.39,WH-089, WH-075 ,STANDARD
PKG-005384,211.69,wh-072,WH-038,STANDARD
PKG-005385,280.85,wh-051,WH-062,LOW
PKG-005386,499.02,WH-033,WH-065,URGENT
PKG-005387,217.63,WH-015,WH-052,STANDARD
PKG-005388,81.99,WH-079,WH-098,URGENT
PKG-005389,303.82,WH-013,WH-075,LOW
PKG-005390,101.81, WH-090 ,WH-045,STANDARD
PKG-005391,160.13,WH-053,WH-055,LOW
PKG-005392,384.32,WH-082,WH-039,URGENT
PKG-005393,208.62,WH-079,WH-060,LOW
pkg-005394,234.34,WH-001,WH-017,STANDARD
PKG-005395,136.94,WH-071,wh-064,URGENT
PKG-005396,0.74,WH-016,WH-048,LOW
PKG-005397,279.78,WH-088,WH-046,LOW
PKG-005398,222.05,WH-024,WH-098,LOW
PKG-005399,100.50,wh-041,WH-015,URGENT
PKG-005400,336.94,WH-086,WH-066,STANDARD
PKG-005401, 405.72185646698904 ,WH-032,WH-029, LOW 
PKG-005402,344.77,WH-025,WH-085,URGENT
PKG-005403,128.24,WH-042,WH-016,STANDARD
PKG-005404,254.46,WH-024,WH-016, STANDARD 
PKG-005405,14.80,WH-042,WH-043,URGENT
PKG-005406,444.54,WH-075,WH-040,URGENT
PKG-005407,104.17,WH-070,WH-056,STANDARD
PKG-005408,435.88,WH-065,WH-073,low
PKG-005409,360.04,WH-092,WH-060,STANDARD
PKG-005410,490.80,WH-034,WH-066,LOW
PKG-005411,199.60,WH-055,WH-062,STANDARD
PKG-005412,390.38,WH-093,WH-089,CRITICAL
PKG-005413,373.03,WH-095,WH-037,LOW
PKG-005414,134.63,WH-032,WH-074,LOW
PKG-005415,321.74,WH-077,WH-047,STANDARD
PKG-005416,412.77,WH-012,WH-046
PKG-005417,359.23,WH-060,WH-018,URGENT
PKG-005418,68.85,WH-092,WH-044,STANDARD
PKG-005419,469.82,WH-043,WH-013,STANDARD
,11.30,WH-011,WH-024,URGENT
PKG-005421,174.20,WH-012,WH-086,STANDARD
PKG-005422,464.40,WH-005,WH-020,standard
PKG-005423,190.10,WH-085,wh-029,EXPRESS
PKG-005424,156.44,WH-057,WH-076,URGENT
PKG-005425,58.89,WH-028,WH-054,URGENT
PKG-005426,35.06,WH-051,WH-068,URGENT
pkg-005427,453.21,WH-028,WH-004,standard
PKG-005428,250.59,,WH-083,LOW
PKG-005429,207.84,WH-042,WH-063,URGENT
